,Time,T1,Q1
1141,1468.01,59.947799999999994,63.338702930383754
1142,1469.0,59.947799999999994,66.00631836084469
1143,1471.01,59.947799999999994,65.91179854758516
1144,1472.01,59.947799999999994,63.33002644351759
1145,1473.0,59.947799999999994,63.29509681354638
1146,1474.01,60.27009999999999,65.84250804616457
1147,1475.0,59.947799999999994,63.37563518705495
1148,1476.01,59.947799999999994,65.91340790571338
1149,1478.01,59.947799999999994,65.79686230741727
1150,1479.01,59.947799999999994,63.43750780294082
1151,1480.01,60.27009999999999,63.36331954692477
1152,1482.01,59.947799999999994,65.68778672396222
1153,1483.0,59.947799999999994,65.91805683877291
1154,1484.01,59.947799999999994,65.90608680255058
1155,1485.0,60.27009999999999,65.87043720815883
1156,1486.01,59.947799999999994,65.72679890968193
1157,1488.0,59.947799999999994,63.35888775248583
1158,1489.0,59.947799999999994,65.90406065189488
1159,1491.0,60.27009999999999,63.34916410396988
1160,1492.01,59.947799999999994,65.73119883107029
1161,1493.01,59.947799999999994,65.8405674923497
1162,1494.0,59.947799999999994,65.8418676079706
1163,1495.01,59.947799999999994,65.746205460674
1164,1497.0,59.947799999999994,65.88035398177867
1165,1498.01,59.947799999999994,65.8407969228201
1166,1499.0,59.947799999999994,65.67050977209406
1167,1500.01,59.947799999999994,65.82066830650689
1168,1501.0,59.947799999999994,65.79170586109396
1169,1503.0,59.947799999999994,65.8889741333091
1170,1504.01,60.27009999999999,65.81290117425927
1171,1506.01,59.947799999999994,65.81975773748474
1172,1507.01,59.947799999999994,65.86586192267951
1173,1508.01,59.947799999999994,63.35198381594045
1174,1509.0,59.947799999999994,65.82624275832103
1175,1510.01,59.947799999999994,65.86638369915745
1176,1512.0,59.947799999999994,65.85437419954918
1177,1513.0,60.27009999999999,65.79122087559307
1178,1515.0,59.947799999999994,63.37796818443839
1179,1516.0,59.947799999999994,65.8389672374451
1180,1517.01,59.947799999999994,65.8193171634212
1181,1518.01,59.947799999999994,65.86049943853928
1182,1519.0,59.947799999999994,65.86960009152928
1183,1520.01,59.947799999999994,65.9766376080684
1184,1522.0,59.947799999999994,65.8138808108647
1185,1523.0,59.947799999999994,65.8055161069396
1186,1524.0,60.27009999999999,65.92376114016888
1187,1526.01,59.947799999999994,65.8424283081571
1188,1527.01,59.947799999999994,65.86296268429567
1189,1528.0,59.947799999999994,63.38202177284779
1190,1529.01,59.947799999999994,65.78418712082328
1191,1530.01,60.27009999999999,65.94745219899374
1192,1532.0,60.27009999999999,65.94739370696041
1193,1533.0,59.947799999999994,63.35792051699074
1194,1534.01,60.27009999999999,65.80369639593829
1195,1535.0,59.947799999999994,65.95960397874495
1196,1536.0,59.947799999999994,65.83068756690567
1197,1538.0,59.947799999999994,63.39299456274946
1198,1539.0,59.947799999999994,65.815854328807
1199,1541.0,59.947799999999994,65.85523402811116
1200,1542.0,59.947799999999994,65.93537377317422
1201,1544.0,59.947799999999994,65.95306962765662
1202,1545.01,59.947799999999994,65.76296952092557
1203,1547.01,59.947799999999994,65.89055222908328
1204,1548.01,59.947799999999994,63.44434135725248
1205,1550.01,59.947799999999994,65.92602300127811
1206,1551.0,59.947799999999994,65.88901722422128
1207,1553.0,59.947799999999994,65.79290555101461
1208,1554.0,59.947799999999994,65.83411028517332
1209,1555.0,59.947799999999994,65.76291606892586
1210,1556.0,59.947799999999994,65.923262224999
